Date,Ticker,Close,High,Low,Open,Volume,Bullish/Bearish,confirmed_trend,Harami,Harami_cross,Body %,Upper_wick,Upper_wick_percentage,Lower_wick,Lower_wick_percentage,Wick_to_body_ratio,RSI,gap_size,gap_percentage,5_EMA,10_EMA,20_EMA,50_EMA,200_EMA,EMA_Alignment,5EMA_touched,10EMA_touched,20EMA_touched,50EMA_touched,200EMA_touched,5EMA_days_since_touch,10EMA_days_since_touch,20EMA_days_since_touch,5_day_return,10_day_return,15_day_return,22_day_return,6_month_return,1_year_return,5_year_return,Candle_Body,Candle_Range
2015-02-25,NVDA,0.5326365828514099,0.5369669918848806,0.5302308191743474,0.5345611708498876,123820000,Bearish,1,0,0,28.570942004920624,0.002405821034992983,35.714954743233726,0.002405763677062467,35.71410325184565,2.500059605412293,64.19346958788314,-0.00216512509814093,-0.40339463791626484,0.5325601045524031,0.5261502524626539,0.5134705339502467,0.4973158937976622,0.4862152928609913,Bullish,True,False,False,False,False,0,15,15,1.3098356911509743,3.3423308604961037,3.297188422900712,-3.432761212059902,-5.63051754114939,45.54506024344464,1340.723424907726,0.0019245879984777226,0.006736172710533173
2015-02-26,NVDA,0.534079909324646,0.5372074070020341,0.5297495014523017,0.5331176155834301,152864000,Bullish,1,0,0,12.903002522611176,0.003127497677388069,41.935335015074116,0.0033681141311283636,45.16166246231471,6.750134112177407,64.78359470313033,0.00048103273202015906,0.09031162100150998,0.5330667061431508,0.5275920082557434,0.5154333316049513,0.49875761989675965,0.4866915577014257,Bullish,True,False,False,False,False,0,16,16,2.972989743508474,2.1171326107593273,4.594585002813498,-3.2883002428246857,-7.839661603410751,45.471048418291474,1268.7351889552824,0.0009622937412159249,0.007457905549732358
2015-02-27,NVDA,0.5307121276855469,0.5338396269843069,0.5287874818474165,0.5326367161657323,157492000,Bearish,1,0,0,38.09448121615138,0.0012029108185745985,23.80990224906732,0.0019246458381303455,38.09561653478129,1.625052154735783,62.20734728006343,-0.0014431931589137248,-0.27022045460175975,0.5322818466572828,0.5281593026975258,0.5168884550411985,0.5000107378492611,0.4871295733231583,Bullish,True,False,False,False,False,0,17,17,2.221157267310222,2.901119872343178,6.391612547889277,-5.122411912480323,-0.2577754936279408,45.430167908972635,1180.0409529696744,0.0019245884801853963,0.00505214513689034
2015-03-02,NVDA,0.5437029004096985,0.5465898386671373,0.5285465892739621,0.5292683238383218,301512000,Bullish,1,0,0,79.99987284350554,0.002886938257438798,16.000101725195808,0.000721734564359644,4.000025431298644,0.25000198682338376,67.56539825422784,-0.0014438038472250891,-0.27205028336577974,0.5360888645747548,0.5309854113724662,0.5194422117429603,0.5017241559888861,0.48769249200063636,Bullish,True,True,False,False,False,0,0,18,0.04422362596240378,1.6371950293696842,0.48678876728670734,-7.0353825184686265,1.019533270823885,41.03342961893245,1098.112262891368,0.0144345765713767,0.018043249393175143
2015-03-03,NVDA,0.5335988998413086,0.5422596609234772,0.5319148709305997,0.5396133379720681,160344000,Bearish,1,0,0,58.139779878572206,0.002646322951409097,25.581214826314763,0.0016840289107088457,16.27900529511303,0.7199927521028618,60.39352060310607,-0.004089562437630367,-0.7521685896008177,0.5352588763302728,0.531460591094074,0.5207904677523268,0.502974145943883,0.4881492721781555,Bullish,True,False,False,False,False,0,1,19,3.696970076083207,4.824121254148653,0.9918675683935667,-5.049582766626334,3.387217413528406,50.07350063179267,1146.8874157982125,0.006014438130759525,0.010344789992877468
2015-03-04,NVDA,0.5396132469177246,0.5408160999261473,0.5295090178005267,0.5316742220451955,226840000,Bullish,1,0,0,70.21285230201093,0.0012028530084227107,10.638049631718683,0.002165204244668817,19.14909806627038,0.42424067277403493,62.91680109396095,-0.0019246777961130501,-0.3606974820760399,0.5367103331927567,0.5329428921529195,0.5225831133871266,0.5044109734330533,0.488661351528798,Bullish,True,True,False,False,False,0,0,20,2.0062170227393428,1.9616582320874547,-6.197085055374846,-3.3882906479117683,1.110457199260196,49.26181967762146,1064.3549115407488,0.007939024872529066,0.011307082125620593
2015-03-05,NVDA,0.5499580502510071,0.5509203441557268,0.5381697921838979,0.5396132617199398,323056000,Bullish,1,0,0,81.13208395936968,0.000962293904719691,7.547076446931788,0.001443469536041908,11.320839593698533,0.23255801059022752,66.83105814247354,1.4802215231313198e-08,2.7431156139816017e-06,0.5411262388788403,0.5360365572616627,0.5251902502313057,0.5061971333082672,0.489271268929019,Bullish,True,False,False,False,False,0,1,21,-0.8311472114007454,1.5747772919327632,-8.267729805625265,-4.374458436949462,-4.851559566110115,45.1648437995332,1121.4662018594818,0.01034478853106724,0.012750551971828838
2015-03-06,NVDA,0.5425000786781311,0.5494767509353804,0.5420189031551189,0.5468304289535931,257392000,Bearish,1,-100,0,58.06434246248716,0.0026463219817872696,35.4837221107037,0.00048117552301218947,6.451935426809135,0.7222273732731175,61.76901334348436,-0.0031276212974139517,-0.5687017938889103,0.5415841854786039,0.5372117429737477,0.5268388053214795,0.5076207782247325,0.48980090882702015,Bullish,False,False,False,False,False,1,2,22,0.665187739221971,4.079835713142279,-5.1885039192383,-2.3503344067295115,-0.6355337460574417,46.709708721756876,1167.4186556028742,0.004330350275462025,0.007457847780261484
2015-03-09,NVDA,0.5439433455467224,0.5480331930074235,0.5415375832887258,0.5427404930966724,222388000,Bullish,1,0,0,18.51792983478684,0.004089847460701068,62.963257304828616,0.0012029098079465728,18.51881286038455,4.4001716656332235,62.363130026171035,0.00024041441854127932,0.044316015423827945,0.5423705721679768,0.5384356707142886,0.5284678091524551,0.5090451926295164,0.490339639540649,Bullish,True,False,False,False,False,0,3,23,1.5922672450964868,0.4423695094870563,-5.041993325556893,-0.35376411306118716,-0.6314805571642329,45.37642774293477,1115.8582839635299,0.0012028524500500293,0.00649560971869767
2015-03-10,NVDA,0.553325891494751,0.5569345639254867,0.5453868695050348,0.5463491630339301,527212000,Bullish,1,0,0,60.4166356226445,0.0036086724307357043,31.250155220114383,0.0009622935288953194,8.333209157241123,0.6551732642742429,66.05610724719625,0.0024058174872076954,0.44229192376452114,0.5460223452769015,0.5411429835834636,0.530835245566007,0.5107816906242315,0.49096636841581426,Bullish,True,False,False,False,False,0,4,24,1.0869663571061399,-2.6086610878841374,-8.999944847008617,-1.0434364277752188,-4.597281905466911,40.304147203334004,1178.9428033317577,0.006976728460820869,0.011547694420451893
2015-03-11,NVDA,0.5504390597343445,0.5605432287208824,0.5489955906340084,0.5533259405771093,262120000,Bearish,1,0,0,24.99975164658352,0.007217288143773093,62.50012417670824,0.0014434691003361033,12.50012417670824,3.0000397369413894,63.976093032673106,4.9082358288821126e-08,8.870425014132334e-06,0.5474945834293825,0.54283317924726,0.532702275486801,0.5123368815697261,0.4915581364886355,Bullish,False,False,False,False,False,1,5,25,-0.04368242637794828,-8.041962850446163,-8.173064272399019,-1.4422997270660494,0.0036817116927373365,40.951137730127286,1134.9494495570304,0.002886880842764783,0.01154763808687398
